X,Y
265713.1293,578187.3483
265713.13,578162.3121
265713.1311,578137.3458
265713.1317,578112.3096
265713.1328,578087.3534
265713.1235,578062.3073
265713.1245,578037.3511
265713.1252,578012.3048
265713.1263,577987.3487
265713.1269,577962.3124
265738.1242,577937.3471
265738.125,577912.311
265738.1259,577887.3448
265738.1267,577862.3086
265738.1278,577837.3525
265738.1284,577812.3062
265738.1296,577787.35
265713.1241,577762.3129
265713.1251,577737.3469
265713.1258,577712.3106
265713.1269,577687.3445
265713.1275,577662.3082
265713.1287,577637.3521
265713.1293,577612.3058
265713.1305,577587.3497
265713.1312,577562.3135
265713.1322,577537.3473
265713.1229,577512.3112
265713.1241,577487.345
265713.1247,577462.3088
265713.126,577437.3727
265731.9069,577406.1504
265735.1626,577399.8308
265740.9501,577390.1462
265747.0066,577378.4696
265750.6306,577371.8277
265758.3027,577357.5116
265762.011,577349.8292
265766.7832,577341.0303
265773.9045,577326.5871
265783.8639,577308.0672
265788.1292,577299.8315
265793.2291,577292.3912
265800.623,577280.1871
265806.5318,577268.9113
265811.4066,577260.5923
265816.308,577249.8324
265820.068,577244.2701
265837.9335,577212.1227
265813.1295,577187.3446
265788.1241,577162.3077
265763.1291,577137.3504
265763.1297,577112.3043
265763.1309,577087.3482
265763.1317,577062.312
265738.1266,577037.3449
265738.1273,577012.3089
265738.1285,576987.3526
265738.1292,576962.3065
265738.1302,576937.3503
265738.131,576912.3041
265738.1221,576887.348
265738.1229,576862.3119
265738.124,576837.3457
265738.1247,576812.3096
265738.1259,576787.3434
265738.1266,576762.3071
265738.1278,576737.3511
265738.1285,576712.3049
265713.1234,576687.3478
265713.1242,576662.3117
265713.1254,576637.3455
265688.1299,576612.3086
265688.1311,576587.3523
265688.1218,576562.3062
265688.123,576537.3501
265678.8892,576528.0892
265679.6644,576516.3919
265679.6621,576498.0075
265678.7173,576475.6073
265676.312,576456.7859
265668.5623,576424.8313
265664.2454,576411.1919
265660.4514,576399.8301
265644.7817,576355.6266
265638.1221,576338.0292
265638.1282,576337.3491
265638.129,576312.3029
265613.1241,576287.3459
265613.1248,576262.3096
265613.126,576237.3435
265613.1268,576212.3074
265588.1218,576187.3503
265563.1264,576162.3031
265538.1215,576137.3461
265588.1284,576012.3073
265588.1296,575987.3513
265588.1304,575962.305
265588.1216,575937.349
265588.1223,575912.3028
265588.1235,575887.3469
265588.1243,575862.3106
265588.1254,575837.3445
265588.1263,575812.3083
265588.1274,575787.3422
265563.1221,575762.3052
265563.1234,575737.3491
265563.1241,575712.3029
265563.1254,575687.3467
265563.1262,575662.3107
265538.1212,575637.3436
265538.1221,575612.3074
265538.1232,575587.3513
265513.1279,575562.3042
265513.1291,575537.3479
265513.1299,575512.3019
265513.1211,575487.3459
265513.1219,575462.3097
265513.1231,575437.3436
265513.1239,575412.3075
265513.1251,575387.3414
265513.1259,575362.3053
265513.1272,575337.3492
265513.128,575312.303
265488.123,575287.346
265488.1239,575262.3098
265488.1251,575237.3437
265488.1259,575212.3077
265488.1271,575187.3414
265488.1279,575162.3054
265488.1292,575137.3493
265488.1225,575128.9473
265460.5277,575114.9073
265450.6298,575108.5107
265439.3487,575099.8213
265432.3894,575093.0684
265425.6255,575080.0627
265395.6207,575037.3491
265363.1228,575037.3497
265338.1267,575037.3488
265313.1205,575037.3477
265288.1244,575037.3467
265263.1283,575037.3457
265238.1223,575037.3446
265218.0673,575037.346
265187.9019,575012.5077
265174.028,574999.8216
265162.4496,574988.0232
265150.624,574974.9457
265139.2448,574961.1856
265130.4494,574949.8217
265125.6222,574943.347
265117.9401,574932.507
265107.8648,574917.5893
265096.7834,574899.8265
265091.0888,574890.2658
265082.1208,574874.822
265070.8655,574854.5896
265062.2227,574838.2635
265036.6812,574788.7435
265029.8622,574774.8279
265016.5801,574749.8256
265002.0596,574723.3898
264993.3867,574707.064
264984.8431,574690.5876
264978.2485,574677.461
264968.4426,574657.0304
264965.1216,574649.8273
264954.3401,574624.821
264946.4027,574604.03
264942.1814,574591.3904
264938.1276,574578.3097
264938.1287,574562.3058
264938.1201,574537.3497
264917.3393,574516.5401
264928.8605,574428.0646
264930.2471,574420.1848
264934.2849,574399.8274
264940.4074,574374.8274
264950.6219,574337.3814
264979.6223,574206.6083
265010.7596,574082.3851
265024.5124,574055.2621
265051.0705,574024.9672
265095.1466,573989.9637
265131.9375,573963.2929
265173.5234,573942.7468
265202.0322,573925.0841
265227.8143,573908.1267
265259.0015,573875.6655
265282.2813,573836.8268
265284.2227,573833.3851
265288.6261,573824.8287
265292.3008,573816.5063
265298.2825,573802.1394
265300.6279,573795.8249
265305.7208,573779.9028
265309.5639,573765.908
265313.7256,573749.821
265329.8061,573679.0245
265335.1682,573659.3799
265338.0257,573649.8217
265341.3448,573640.5011
265348.4472,573622.6273
265356.6864,573605.9074
265359.9634,573599.8278
265366.0819,573590.3014
265375.6205,573577.0252
265386.6794,573563.7406
265399.6652,573549.825
265413.0686,573537.2674
265425.6206,573526.2651
265439.8662,573514.063
265450.6212,573505.5012
265456.8412,573499.8253
265467.0058,573491.1867
265475.6286,573484.1471
265485.1791,573474.8218
265500.6193,573461.5828
265506.2266,573455.4602
265510.8665,573449.8231
265518.408,573442.5794
265525.6279,573435.0275
265529.9161,573429.1222
265538.1237,573437.3386
265613.124,573387.3398
265513.1208,573362.2993
265513.1221,573337.3433
265513.123,573312.3072
265513.1244,573287.3412
265513.1253,573262.3053
265513.1266,573237.3391
265513.1274,573212.3032
265513.1189,573187.3471
265488.1237,573162.2998
265488.125,573137.3439
265488.126,573112.3078
265488.1234,573108.2369
265500.6213,573024.5074
265504.7885,573004.0191
265507.5276,572992.9412
265512.2481,572974.8208
265519.4409,572949.8247
265534.7469,572899.8276
265543.9431,572868.139
265550.6261,572843.1858
265554.386,572828.5813
265556.6223,572818.8266
265559.1644,572808.3
265563.5613,572787.7406
265566.1602,572774.8231
265567.6865,572766.9027
265569.4665,572756.0202
265571.2785,572745.5076
265573.9636,572726.4981
265577.0847,572701.3447
265579.399,572678.6264
265581.3415,572655.5801
265583.4411,572624.8211
265584.7226,572599.8178
265585.624,572574.8268
265586.0852,572549.8182
265586.0264,572524.8226
265585.3073,572499.8207
265583.8081,572474.8229
265581.4387,572449.8201
265578.3445,572427.5818
265573.7991,572401.6211
265569.2445,572381.1813
265567.7389,572374.8181
265560.8984,572349.8202
265558.4641,572341.9417
265554.1273,572328.3026
265550.6187,572317.8995
265545.8436,572304.5829
265534.1255,572274.8208
265525.6193,572254.263
265516.8623,572233.5868
265509.2439,572216.1849
265493.7188,572181.7427
265490.4997,572174.8191
265485.9013,572164.5021
265475.6249,572142.1838
265466.7463,572124.819
265456.345,572099.8208
265447.5612,572077.9043
265435.9625,572049.822
265424.6608,572024.8187
265416.62,572008.8195
265408.0072,571992.4634
265400.6205,571978.9412
265390.0648,571960.3854
265383.8046,571949.8175
265363.1223,571917.8748
265363.119,571962.3053
265388.124,571987.3426
265388.1226,572012.2986
265313.1184,571937.3371
265288.1234,571912.2998
265263.1188,571887.3426
265238.1238,571862.3055
265236.0533,571862.297
265193.9643,571781.4612
265186.0576,571764.381
265183.2185,571757.4651
265179.9653,571749.8213
265172.0843,571728.3799
265168.665,571717.8263
265165.7391,571709.7007
265162.6835,571699.8253
265159.5233,571690.9007
265156.2848,571680.5062
265153.3773,571672.0603
265150.6204,571663.7437
265142.7979,571642.0218
265140.1797,571635.2647
265136.4408,571624.8229
265133.377,571617.0581
265127.9025,571602.065
265119.3043,571581.1377
265116.8386,571574.8198
265112.1633,571563.2631
265106.8574,571549.8193
265100.6233,571533.1398
265098.1801,571527.262
265091.2781,571509.1859
265087.8453,571499.8227
265084.8435,571490.6173
265079.8045,571474.8215
265075.6259,571459.0208
265073.5061,571451.9409
265068.7822,571431.6224
265067.244,571424.8191
265063.561,571401.0239
265058.2188,571370.2462
265058.2198,571334.3776
265069.903,571267.7967
265097.8938,571142.4113
265128.537,571019.1818
265157.5692,570897.5817
265182.3803,570779.6157
265183.3439,570774.8191
265190.7422,570739.9398
265194.079,570724.8176
265199.7167,570700.7406
265204.9583,570679.1765
265212.5771,570649.8172
265219.6201,570624.822
265227.8609,570597.5799
265235.1664,570574.824
265243.6196,570549.8211
265253.7855,570521.6178
265265.6823,570489.9043
265288.1209,570431.0158
265288.117,570412.3014
265288.1185,570387.3353
265288.1195,570362.2995
265288.1211,570337.3436
265288.1221,570312.2976
265288.1236,570287.3416
265288.1247,570262.2955
265288.1262,570237.3396
265288.1178,570232.2284
265238.1228,570262.3031
265213.1258,570287.3378
265188.1183,570312.3025
265163.1212,570337.3372
265138.1238,570362.3019
265113.1169,570387.3366
265088.1194,570412.3012
265063.1223,570437.3359
265038.1164,570437.3446
265013.119,570462.2993
264988.1219,570487.344
264963.1244,570512.2987
264938.1175,570537.3435
264913.1216,570537.342
264888.1255,570537.3409
264863.1195,570537.3395
264838.1236,570537.3382
264813.1176,570537.3369
264788.1216,570537.3357
264763.1242,570562.3005
264738.1172,570587.3451
264713.1196,570612.2998
264638.1982,570687.3436
264613.1221,570687.3427
264588.116,570687.3415
264563.1201,570687.3402
264538.1241,570687.3388
264513.1181,570687.3376
264488.1206,570712.3024
264463.1246,570712.3011
264438.1186,570712.2998
264413.1226,570712.2985
264388.1166,570712.2972
264363.1205,570712.296
264338.1245,570712.3046
264313.1186,570712.3035
264288.1226,570712.3021
264263.1166,570712.3008
264238.1205,570712.2996
264213.1246,570712.2983
264188.1184,570712.297
264163.1226,570712.3056
264138.1164,570712.3043
264113.1193,570737.3392
264088.1234,570737.3378
264063.1173,570737.3365
264038.1214,570737.3453
264013.1238,570762.3
263988.1177,570762.2988
263963.1217,570762.2973
263938.1246,570787.3422
263913.1185,570787.3408
263888.1226,570787.3395
263863.115,570812.3043
263838.1179,570837.339
263813.1205,570862.3037
263788.1244,570862.3025
263763.1184,570862.3011
263738.1223,570862.2998
263713.1152,570887.3446
263688.1191,570887.3432
263588.1201,570787.3439
263563.1152,570762.3067
263538.1207,570737.3393
263513.1157,570712.3019
263513.1172,570687.3459
263488.1222,570662.2986
263488.1238,570637.3424
263488.1149,570612.3064
263488.1165,570587.3404
263488.1175,570562.3043
263463.123,570537.3369
263463.1141,570512.3009
263463.1157,570487.345
263438.1207,570462.2975
263438.1223,570437.3414
263438.1234,570412.3054
263438.1149,570387.3394
263438.116,570362.3033
263438.1176,570337.3373
263413.1226,570312.2999
263413.1142,570287.344
263388.1193,570262.2965
263388.1209,570237.3405
263388.1219,570212.3045
263388.1235,570187.3385
263363.1186,570162.301
263363.1202,570137.3449
263363.1212,570112.2989
263363.1229,570087.343
263338.118,570062.3055
263338.1195,570037.3395
263338.1207,570012.3034
263338.1222,569987.3375
263338.1234,569962.3013
263338.115,569937.3454
263338.116,569912.2994
263338.1177,569887.3434
263363.1148,569862.2986
263363.1164,569837.3426
263363.1175,569812.2966
263363.119,569787.3406
263363.1203,569762.3046
263363.1218,569737.3384
263363.123,569712.3025
263363.1145,569687.3365
263363.1157,569662.3004
263363.1173,569637.3445
263363.1185,569612.2984
263363.12,569587.3425
263363.1212,569562.2963
263363.1228,569537.3404
263363.1139,569512.3044
263363.1155,569487.3384
263363.1166,569462.3023
263363.1183,569437.3364
263363.1194,569412.3002
263363.121,569387.3442
263363.1221,569362.2982
263363.1228,569357.0169
263310.7934,569474.8156
263292.6825,569516.8961
263289.1155,569524.8178
263285.1576,569534.382
263278.3816,569549.8233
263275.6185,569556.6203
263267.1574,569574.8216
263254.5145,569603.6987
263250.6156,569613.0623
263244.6794,569624.8182
263238.8012,569638.024
263223.5599,569672.7369
263219.8626,569680.5793
263215.794,569690.0241
263211.1772,569699.822
263208.1784,569707.3805
263200.0165,569725.4601
263191.6602,569740.9001
263186.1784,569749.8227
263182.2743,569756.4561
263175.6172,569766.3052
263168.5627,569774.8166
263160.1533,569784.3054
263150.6133,569793.7405
263143.8954,569799.8192
263134.8545,569807.2611
263051.0385,569892.7766
263037.1929,569908.6072
263027.4717,569926.8357
263020.3878,569951.691
263014.2008,569983.1728
263009.4692,570010.1255
262992.4227,570135.9206
262970.1872,570262.1244
262966.4432,570281.4
262962.9345,570294.4025
262955.9494,570310.035
262940.8792,570328.6832
262924.7235,570342.7961
262908.0454,570352.8711
262887.0023,570360.4597
262886.4631,570360.6227
262875.6202,570364.1837
262866.1546,570365.3864
262859.3768,570366.0643
262850.6202,570367.0631
262825.6141,570365.2611
262800.6203,570360.2587
262780.2734,570354.5002
262773.0795,570352.2995
262735.8999,570339.5825
262704.4414,570328.6244
262679.7415,570320.6994
262650.6145,570311.6988
262602.7948,570297.6206
262575.6226,570289.3793
262550.6226,570281.4659
262522.8335,570272.0177
262500.615,570264.259
262416.7353,570233.7067
262379.7142,570220.7389
262342.1161,570208.3043
262304.0608,570196.3824
262275.6163,570187.8181
262223.6605,570172.8226
262153.8539,570153.0648
262129.5383,570145.8979
262117.6348,570142.1829
262064.2418,570142.1789
261960.019,570176.9453
261931.9335,570197.006
261917.4524,570183.0228
261907.6146,570174.8253
261900.6127,570169.3829
261889.6325,570160.8217
261878.7762,570152.9398
261860.7384,570139.7067
261850.6172,570132.7411
261838.6205,570124.8256
261815.2137,570110.2018
261672.4887,570148.0624
261352.979,570254.2497
261059.2212,570307.3412
260894.3146,570345.955
260765.4748,570447.3142
260683.0251,570490.7518
260543.8743,570500.4156
260420.1945,570543.852
260286.2053,570582.4644
260141.9098,570596.9478
260080.0671,570563.152
260090.376,570360.4347
260105.8294,570138.4139
260105.8387,569901.9054
260100.6134,569706.266
260077.172,569699.8242
260066.2923,569684.1406
260062.8299,569674.8275
260057.9381,569667.5028
260050.6183,569651.6194
260041.9755,569633.4629
260038.6367,569624.8191
260033.3726,569617.0664
260020.4955,569594.7023
260014.4554,569585.9436
260007.7121,569574.8181
260000.614,569566.4654
259993.9372,569556.5
259990.0692,569549.8197
259983.335,569542.1451
259975.6111,569532.7456
259969.6557,569524.8267
259960.7374,569514.7035
259950.614,569501.9065
259946.4581,569495.618
259939.8709,569485.582
259931.5563,569468.874
259913.1141,569487.3407
259888.1161,569512.3052
259863.1087,569537.3401
259838.1125,569537.3385
259813.1164,569537.3471
259788.1102,569537.3456
259763.1139,569537.344
259738.1178,569537.3427
259713.1116,569537.3412
259688.1154,569537.3395
259663.1091,569537.3381
259638.113,569537.3466
259630.6511,569537.348
259620.6706,569544.9051
259606.0947,569555.3384
259600.6133,569558.9397
259591.1365,569565.3439
259575.058,569575.3854
259560.2143,569584.3799
259544.2306,569593.4607
259525.6104,569603.2662
259518.7972,569606.6247
259511.2769,569610.5075
259494.297,569618.5036
259479.5283,569624.827
259459.1104,569633.342
259450.6163,569636.58
259440.9939,569640.1842
259432.2283,569643.1835
259408.8894,569651.6449
259385.3492,569452.3058
259385.7323,569447.4225
259372.0536,569424.8226
259365.5694,569409.9048
259361.3725,569399.8257
259355.8115,569380.0215
259353.7944,569371.6207
259350.6146,569353.7438
259347.5707,569327.9041
259347.0138,569321.2657
259346.1494,569304.2662
259345.7777,569294.946
259345.455,569280.0241
259345.3771,569269.5818
259345.7108,569244.9439
259346.2934,569229.1468
259346.6878,569220.9026
259347.9361,569202.5011
259350.6159,569175.2595
259353.6124,569152.8274
259354.6539,569145.8198
259357.1543,569131.3424
259358.1685,569124.8252
259362.9512,569099.8225
259365.2343,569089.4673
259373.1502,569052.2643
259375.6099,569041.2578
259378.4555,569027.6987
259379.8367,569020.6195
259382.7116,569006.9399
259386.434,568987.3445
259388.1144,568987.3453
259413.1106,568987.3469
259438.1168,568987.3383
259463.1129,568987.3398
259482.7678,568987.3409
259527.0214,568892.1424
259533.2776,568817.1392
259534.2298,568808.4617
259534.9321,568799.8258
259537.2742,568774.8266
259540.0079,568739.2627
259540.8082,568724.8247
259541.2165,568715.4601
259541.9308,568687.3392
259488.1075,568687.3373
259338.1104,568687.338
259213.1096,568687.3402
258825.3697,568632.5037
258521.1258,568544.2966
258213.1152,568462.3013
257870.2506,568357.7032
257536.2703,568233.6009
257579.2434,568317.134
257605.5989,568398.2385
257624.4308,568493.4781
257628.1903,568578.1184
257616.8955,568666.2829
257575.6108,568777.4993
257544.5349,568884.4082
257523.4443,569042.4046
257533.9791,569205.3473
257569.787,569405.6295
257583.5713,569441.9021
257585.5456,569449.8233
257588.1752,569462.2618
257590.7355,569474.8208
257592.113,569483.3452
257593.3944,569492.5805
257594.5149,569499.8262
257597.4317,569528.0272
257598.5712,569547.7459
257599.3544,569573.5879
257599.1518,569598.3853
257598.2149,569622.4665
257596.4527,569645.6222
257595.6729,569654.7489
257593.9267,569668.1418
257593.2535,569674.8272
257588.9909,569699.8272
257586.3898,569710.5842
257583.1279,569724.8259
257575.6127,569749.5037
257568.2303,569767.469
257565.4304,569774.8266
257560.5944,569784.8257
257553.7158,569799.8276
257550.6065,569805.5063
257543.6734,569817.908
257540.0508,569824.8296
257534.4886,569833.7026
257525.6097,569848.7457
257515.1331,569864.3076
257508.5097,569874.8269
257494.9536,569894.1868
257491.2938,569899.8287
257484.5716,569908.7481
257475.609,569921.3408
257453.3712,569949.8213
257440.2892,569964.5073
257431.374,569974.8294
257425.6154,569980.7427
257416.0157,569990.2683
257406.6062,569999.8228
257400.6153,570005.3474
257390.0923,570014.3079
257378.2476,570024.8262
257350.6089,570046.1847
257333.7094,570057.9012
257325.6096,570063.7076
257318.8318,570068.0261
257309.0469,570074.822
257300.6152,570080.3102
257288.4931,570087.7092
257275.6068,570096.1828
257269.8155,570099.8256
257257.6916,570106.9046
257250.6151,570111.465
257242.0694,570116.2634
257228.6536,570124.8299
257221.6138,570128.83
257210.5539,570134.7427
257200.6144,570140.7094
257194.57,570143.8236
257184.2707,570149.8221
257150.6058,570166.7428
257134.0064,570174.8267
257128.1492,570177.3899
257118.8501,570181.5824
257110.7266,570184.9483
257100.6106,570189.7455
257093.5659,570192.8253
257079.491,570199.825
257072.3672,570203.0653
257059.5555,570208.7477
257043.0284,570217.2615
257011.5126,570235.7106
257000.6103,570243.0229
256991.4256,570249.8254
256982.1492,570256.3085
256975.6063,570261.5059
256968.2877,570267.5081
256960.2862,570274.8241
256955.0494,570279.2643
256942.294,570291.5081
256925.6087,570309.3851
256918.3723,570317.5872
256912.5109,570324.8215
256907.1257,570331.3429
256896.432,570345.6259
256886.3723,570360.5853
256881.2287,570369.1859
256863.1075,570400.5243
256863.1116,570495.1484
256848.2867,570502.1422
256834.3488,570508.591
256825.6096,570512.7505
256817.5701,570516.826
256798.3919,570527.0648
256785.3303,570534.5891
256775.611,570540.5846
256770.0299,570544.2663
256762.3688,570549.8302
256750.6113,570558.0275
256740.9684,570565.1826
256725.6057,570578.031
256713.8483,570588.0687
256700.6149,570600.7051
256688.0657,570612.2677
256675.6127,570624.9498
256670.5684,570629.829
256660.293,570640.1486
256650.6073,570650.3849
256638.3717,570662.5856
256625.6142,570676.2698
256613.9471,570688.1474
256600.6145,570702.745
256589.613,570713.8287
256575.6119,570728.7102
256564.9069,570739.152
256550.6121,570753.3848
256539.2653,570763.5104
256521.8544,570778.5905
256500.6118,570795.3425
256493.7149,570799.8317
256475.6146,570813.2654
256468.1456,570817.3879
256454.2132,570824.827
256446.8521,570828.5887
256434.0749,570833.2707
256425.6055,570835.5882
256412.0658,570836.2633
256400.6148,570836.6268
256375.6065,570834.4647
256367.486,570832.9494
256357.0136,570831.1869
256346.3291,570829.0656
256325.1478,570824.3916
256300.614,570817.6258
256289.2681,570813.4677
256275.6054,570808.1919
256250.6132,570796.3073
256242.8478,570792.0691
256236.5088,570788.9435
256225.6053,570781.592
256218.8461,570774.8276
256209.6735,570765.7462
256194.2314,570749.8276
256185.7132,570739.7123
256175.612,570723.7039
256167.3732,570708.0657
256163.2066,570699.8266
256158.83,570691.6287
256151.3692,570675.586
256143.4345,570657.0251
256140.714,570649.8284
256136.3732,570639.0697
256130.933,570624.8261
256125.6082,570609.7518
256123.0666,570602.3839
256114.3518,570574.8251
256106.8716,570549.8301
256100.6121,570526.7489
256087.5513,570474.828
256085.2273,570465.1883
256083.0933,570457.3481
256081.2112,570449.8266
256075.6141,570428.9423
256069.2265,570406.192
256063.2916,570387.5099
256056.8852,570368.5905
256042.6932,570332.75
256035.0055,570315.4682
256025.6061,570296.1453
256018.4657,570281.9512
256014.6053,570274.8307
256009.8329,570265.5848
255992.0501,570233.385
255987.1714,570224.8299
255983.2081,570217.1898
255971.5464,570195.7489
255960.5678,570174.8243
255955.3482,570164.3005
255947.569,570146.7492
255942.6957,570135.5332
255894.4551,570054.5896
255868.0964,570039.7718
255831.2016,570049.6486
255794.2982,570094.0842
255733.7066,570307.9444
255725.6088,570402.6235
255723.0653,570427.3839
255721.0538,570445.2697
255718.246,570467.4709
255717.2065,570474.8286
255715.0057,570489.2643
255713.2938,570499.8267
255708.4109,570524.83
255706.9859,570531.1896
255702.7262,570547.7074
255700.6071,570555.191
255693.624,570574.8248
255688.2127,570587.4679
255680.1642,570604.3869
255675.6084,570612.5842
255667.7843,570624.8307
255660.7285,570634.9524
255649.3279,570649.8293
255638.1446,570662.3844
255625.6058,570675.8273
255613.4484,570687.7076
255598.8915,570701.5917
255573.2736,570724.8295
255550.6079,570744.7103
255525.6134,570764.9438
255519.9053,570769.1465
255511.8647,570774.8325
255500.6041,570782.4668
255489.5459,570788.7497
255475.6041,570796.2687
255467.6717,570799.8237
255450.6042,570806.4699
255436.504,570810.7091
255425.608,570813.7501
255416.6477,570815.9103
255407.8048,570817.6297
255395.966,570820.1859
255375.6103,570823.7095
255368.4246,570824.8295
255318.4711,570831.948
255309.2068,570833.3898
255300.6112,570834.5876
255287.389,570836.6314
255243.7528,570842.9446
255221.653,570845.8277
255199.091,570848.3133
255175.3246,570850.0652
255150.613,570850.9122
255126.0125,570850.1883
255102.3052,570848.149
255080.79,570844.6273
255060.4293,570840.0288
255050.6126,570837.4724
255041.0731,570834.3845
255031.9128,570831.1444
255025.6094,570829.0287
255004.907,570820.5112
254988.9723,570813.1874
254975.613,570806.7098
254962.8116,570799.8288
254954.7662,570795.6322
254938.6929,570786.7489
254925.6078,570779.1895
254907.1525,570768.2689
254891.6458,570758.7521
254861.1305,570739.3461
254850.6087,570732.3124
254831.3309,570719.1458
254816.7694,570708.7037
254804.7072,570699.8283
254788.2529,570687.1861
254775.6043,570677.1835
254760.5126,570664.9439
254750.604,570656.6266
254742.2842,570649.8309
254725.6103,570635.4694
254712.7081,570624.8281
254700.6079,570614.5125
254675.6118,570594.7058
254664.1324,570586.3072
254650.6051,570576.5893
254634.2631,570566.1472
254625.6109,570560.7436
254618.6474,570556.8312
254605.9454,570549.8297
254594.8706,570544.0696
254585.8238,570539.6285
254575.6038,570534.7038
254568.8448,570531.5904
254488.1034,570495.3478
254488.1091,570487.3457
254463.104,570462.3077
254463.1059,570437.3512
254463.1072,570412.3048
254438.1026,570387.3467
254438.104,570362.3101
254438.1059,570337.3438
254438.1073,570312.3073
254413.1027,570287.3491
254413.1041,570262.3128
254413.1059,570237.3463
254413.1074,570212.3098
254413.1072,570199.6265
254383.2629,570207.4638
254350.6058,570216.7468
254344.0025,570218.2638
254325.6117,570222.5866
254319.6025,570224.8305
254306.9242,570231.1523
254300.6023,570234.7081
254292.9517,570242.1925
254285.9221,570249.8233
254282.228,570256.4655
254274.3644,570276.0641
254272.6221,570302.8308
254274.4505,570325.9465
254275.6082,570332.7118
254278.7465,570346.7081
254280.4712,570354.7107
254283.9474,570366.5045
254285.8239,570374.8262
254289.5823,570388.8291
254292.384,570399.8264
254294.1503,570406.3083
254298.605,570426.829
254300.6115,570436.9506
254303.2289,570447.1887
254304.4653,570453.7035
254307.6439,570467.7495
254311.4026,570489.0243
254313.0628,570499.8279
254317.368,570533.0727
254318.1697,570542.3906
254319.664,570555.7459
254320.7029,570569.9439
254321.6423,570578.8309
254325.0247,570624.2641
254327.6478,570651.8265
254329.8919,570670.509
254330.865,570680.0661
254332.7454,570692.7091
254333.5451,570699.8264
254335.927,570714.5071
254337.4045,570724.8315
254341.9441,570749.8328
254343.6232,570756.8254
254346.4303,570770.6334
254350.6059,570787.7047
254355.4309,570804.6323
254359.2058,570816.1845
254361.6644,570824.8332
254366.886,570841.1485
254371.2294,570854.1878
254375.6059,570867.8271
254379.3666,570878.5891
254384.1084,570891.3461
254386.906,570899.8329
254390.503,570909.9456
254392.6721,570916.9054
254396.7085,570928.7061
254400.6085,570941.1877
254402.8248,570947.6272
254404.7908,570954.028
254408.9706,570966.4679
254420.2279,571005.1858
254435.9304,571064.5043
254438.4482,571074.8329
254440.9324,571084.5117
254442.7039,571091.9138
254450.9903,571125.1866
254464.5686,571174.8243
254472.8046,571202.6261
254475.6037,571211.3528
254480.2094,571224.8308
254489.2903,571249.827
254492.4265,571258.0317
254500.6033,571278.7518
254507.046,571293.3901
254525.6085,571334.508
254533.2053,571349.8297
254546.9475,571378.4712
254550.6118,571386.3129
254557.6484,571399.8275
254575.611,571439.1881
254580.7914,571449.8322
254599.5439,571487.3482
254590.6516,571487.3475
254588.2502,571499.8341
254588.8487,571524.8272
254589.0872,571549.8325
254589.0256,571574.8292
254587.9454,571587.4685
254586.7835,571599.8281
254584.512,571608.713
254580.3639,571620.0689
254575.6097,571630.388
254567.7318,571641.9546
254560.6035,571649.8261
254550.6122,571657.2734
254539.7867,571664.0251
254533.2526,571667.1922
254523.1487,571672.3894
254516.6105,571674.8263
254500.606,571680.1862
254493.4839,571681.9461
254484.9441,571684.194
254475.6034,571686.3063
254450.6108,571690.6258
254432.9267,571692.5141
254405.7712,571694.6251
254395.7709,571695.0306
254379.6507,571695.75
254371.5486,571695.7551
254353.8486,571696.5932
254347.2662,571696.4696
254323.6476,571697.8307
254309.225,571699.8311
254300.6048,571702.0294
254294.2261,571706.1858
254286.3081,571710.5108
254275.6043,571728.3946
254276.9307,571751.1533
254283.3505,571767.0719
254285.104,571774.8342
254292.0063,571791.1903
254306.8864,571824.8266
254312.968,571837.4663
254329.3892,571874.8351
254335.6835,571889.7541
254339.7703,571899.8341
254348.6711,571924.8313
254350.6093,571931.6323
254356.2714,571949.8257
254357.6511,571956.91
254359.2329,571966.1936
254361.0712,571974.8256
254361.6684,571988.7461
254362.33,571999.8352
254360.6453,572009.9072
254359.0112,572016.4681
254355.373,572029.5915
254350.6093,572038.1901
254343.932,572049.8302
254335.032,572059.2719
254325.6055,572067.5863
254316.8134,572074.8269
254307.0465,572081.2727
254300.6052,572084.9493
254291.2836,572090.5123
254273.7106,572099.8321
254258.2288,572107.4699
254250.6066,572111.033
254221.7855,572124.8262
254207.7112,572131.946
254191.2842,572140.5093
254174.5116,572149.8345
254159.8688,572159.0681
254150.6122,572165.5111
254144.9108,572169.1535
254136.77,572174.8301
254130.5661,572179.8358
254125.6089,572184.1543
254116.7846,572191.0351
254106.4307,572199.8347
254100.6129,572205.9485
254090.6499,572214.906
254080.2921,572224.826
254075.6113,572230.3133
254065.4707,572239.7119
254055.004,572249.8325
254050.6112,572254.9482
254024.2444,572274.8294
254000.6108,572286.1533
253975.6098,572287.152
253950.6108,572279.4683
253932.2235,572268.1873
253925.6076,572263.8328
253918.0699,572257.3928
253909.8059,572249.8266
253900.6041,572240.9153
253892.9654,572232.4753
253886.6714,572224.828
253881.7858,572218.6335
253875.6051,572209.7554
253868.8084,572199.8304
253859.6877,572183.9068
253853.3705,572172.0687
253850.6049,572165.7524
253842.7847,572149.8314
253837.1488,572136.3892
253830.6849,572119.7506
253825.6079,572104.2746
253822.827,572097.0282
253817.269,572083.1953
253814.3918,572074.829
253810.5059,572064.908
253807.8923,572057.1503
253800.6039,572037.9156
253793.8296,572024.8297
253784.8901,572009.075
253779.8676,571999.8305
253775.6088,571993.0322
253766.7048,571983.7091
253759.0637,571974.8291
253750.6041,571966.2737
